Year,District,Programme,Stream,Number,Passed,Z-Score
2021,KEGALLE,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.9882
2021,RATNAPURA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,1.0152
2021,COLOMBO,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8889
2021,GAMPAHA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8634
2021,KALUTARA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.9211
2021,MATALE,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8429
2021,KANDY,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.863
2021,NUWARA ELIYA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.6955
2021,GALLE,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.9118
2021,MATARA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.9186
2021,HAMBANTOTA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8014
2021,JAFFNA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8777
2021,KILINOCHCHI,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.2624
2021,MANNAR,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.1824
2021,MULLAITIVU,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.3407
2021,VAVUNIYA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.5307
2021,TRINCOMALEE,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.6731
2021,BATTICALOA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.6571
2021,AMPARA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8774
2021,PUTTALAM,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.732
2021,KURUNEGALA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.7872
2021,ANURADHAPURA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.9233
2021,POLONNARUWA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.7035
2021,BADULLA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8543
2021,MONARAGALA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8139
2021,KEGALLE,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8817
2021,RATNAPURA,URBAN BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8532
2021,COLOMBO,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,GAMPAHA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,KALUTARA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,MATALE,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,KANDY,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,NUWARA ELIYA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,GALLE,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,MATARA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,HAMBANTOTA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,JAFFNA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,KILINOCHCHI,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,MANNAR,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,MULLAITIVU,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,VAVUNIYA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,TRINCOMALEE,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,BATTICALOA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,AMPARA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,PUTTALAM,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,KURUNEGALA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,ANURADHAPURA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,POLONNARUWA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,BADULLA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,MONARAGALA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,KEGALLE,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,RATNAPURA,SOCIAL WORK * (University of Peradeniya).1,,,,1.8321
2021,COLOMBO,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.4741
2021,GAMPAHA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.5911
2021,KALUTARA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.4992
2021,MATALE,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.7073
2021,KANDY,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.5635
2021,NUWARA ELIYA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.6462
2021,GALLE,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.5315
2021,MATARA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.5698
2021,HAMBANTOTA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.5344
2021,JAFFNA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.2348
2021,KILINOCHCHI,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.4893
2021,MANNAR,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.5817
2021,MULLAITIVU,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.5993
2021,VAVUNIYA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.4444
2021,TRINCOMALEE,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.7309
2021,BATTICALOA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.678
2021,AMPARA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.7149
2021,PUTTALAM,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.6982
2021,KURUNEGALA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.5879
2021,ANURADHAPURA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.6773
2021,POLONNARUWA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.5371
2021,BADULLA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.6982
2021,MONARAGALA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.7016
2021,KEGALLE,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.6495
2021,RATNAPURA,HUMAN RESOURCE DEVELOPMENT (Uva Wellassa University of Sri Lanka).1,,,,1.6722
2021,COLOMBO,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.2156
2021,GAMPAHA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.2047
2021,KALUTARA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.2337
2021,MATALE,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.2444
2021,KANDY,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.2263
2021,NUWARA ELIYA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.1547
2021,GALLE,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.2168
2021,MATARA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.2232
2021,HAMBANTOTA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,JAFFNA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.1466
2021,KILINOCHCHI,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,MANNAR,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,MULLAITIVU,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,VAVUNIYA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,TRINCOMALEE,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,BATTICALOA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,AMPARA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,PUTTALAM,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.1427
2021,KURUNEGALA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.2167
2021,ANURADHAPURA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,POLONNARUWA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.1762
2021,BADULLA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.153
2021,MONARAGALA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.2333
2021,KEGALLE,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.2346
2021,RATNAPURA,"MANAGEMENT STUDIES (TV) - A [Commerce Stream] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.177
2021,COLOMBO,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2255
2021,GAMPAHA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2013
2021,KALUTARA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2335
2021,MATALE,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2415
2021,KANDY,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2261
2021,NUWARA ELIYA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.1478
2021,GALLE,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2068
2021,MATARA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2263
2021,HAMBANTOTA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.0341
2021,JAFFNA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.073
2021,KILINOCHCHI,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.0684
2021,MANNAR,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.0875
2021,MULLAITIVU,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.0755
2021,VAVUNIYA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,0.9701
2021,TRINCOMALEE,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,0.966
2021,BATTICALOA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,0.9347
2021,AMPARA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,0.9841
2021,PUTTALAM,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.0945
2021,KURUNEGALA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2251
2021,ANURADHAPURA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.0287
2021,POLONNARUWA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.1006
2021,BADULLA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,
2021,MONARAGALA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.237
2021,KEGALLE,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2363
2021,RATNAPURA,MANAGEMENT STUDIES (TV) - A [Commerce Stream] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.1787
2021,COLOMBO,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3437
2021,GAMPAHA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3458
2021,KALUTARA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3443
2021,MATALE,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3447
2021,KANDY,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3507
2021,NUWARA ELIYA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3471
2021,GALLE,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3486
2021,MATARA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3456
2021,HAMBANTOTA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.347
2021,JAFFNA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,KILINOCHCHI,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.4106
2021,MANNAR,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,MULLAITIVU,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,VAVUNIYA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.5877
2021,TRINCOMALEE,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3851
2021,BATTICALOA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,
2021,AMPARA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.366
2021,PUTTALAM,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3537
2021,KURUNEGALA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3483
2021,ANURADHAPURA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3496
2021,POLONNARUWA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3477
2021,BADULLA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3548
2021,MONARAGALA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3548
2021,KEGALLE,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3516
2021,RATNAPURA,"MANAGEMENT STUDIES (TV) - B [Any subject combination] (University of Vavuniya, Sri Lanka).1",Commerce,59625.0,39691.0,1.3565
2021,COLOMBO,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2461
2021,GAMPAHA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2945
2021,KALUTARA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3384
2021,MATALE,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3585
2021,KANDY,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3196
2021,NUWARA ELIYA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2935
2021,GALLE,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3466
2021,MATARA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3489
2021,HAMBANTOTA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3492
2021,JAFFNA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.1794
2021,KILINOCHCHI,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.1801
2021,MANNAR,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.16
2021,MULLAITIVU,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.1921
2021,VAVUNIYA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3181
2021,TRINCOMALEE,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.28
2021,BATTICALOA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.2687
2021,AMPARA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3322
2021,PUTTALAM,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3335
2021,KURUNEGALA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3495
2021,ANURADHAPURA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3467
2021,POLONNARUWA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.347
2021,BADULLA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3511
2021,MONARAGALA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3523
2021,KEGALLE,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3519
2021,RATNAPURA,MANAGEMENT STUDIES (TV) - B [Any subject combination] (Eastern University -Trincomalee Campus).1,Commerce,59625.0,39691.0,1.3365
2021,COLOMBO,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,GAMPAHA,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,KALUTARA,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,MATALE,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,KANDY,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,NUWARA ELIYA,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,GALLE,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,MATARA,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,HAMBANTOTA,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,JAFFNA,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,KILINOCHCHI,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,MANNAR,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,MULLAITIVU,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,VAVUNIYA,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,TRINCOMALEE,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,BATTICALOA,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
2021,AMPARA,COMMUNICATION STUDIES * (Eastern University -Trincomalee Campus).1,,,,1.3079
